"Ausgangsjahr","Gemeinde_BFS_Nr","Gemeindename","Stadtkreis_BFS_Nr","Stadtkreis_Name","Gesetz_Nummer","Gesetz_Abk","Tatbestand","Straftaten_total","Straftaten_vollendet","Straftaten_versucht","Einwohner","Häufigkeitszahl"
2017,72,Winkel,,,311.0,StGB,Einschleichdiebstahl,1,1,0,4391,0.2
2017,72,Winkel,,,311.0,StGB,Einbrüche insgesamt,6,4,2,4391,1.4
2017,230,Winterthur,,,311.0,StGB,Einbruchdiebstahl,365,227,138,109775,3.3
2017,230,Winterthur,,,311.0,StGB,Einschleichdiebstahl,134,127,7,109775,1.2
2017,230,Winterthur,,,311.0,StGB,Einbrüche insgesamt,499,354,145,109775,4.5
2017,293,Wädenswil,,,311.0,StGB,Einbruchdiebstahl,53,28,25,24546,2.2
2017,293,Wädenswil,,,311.0,StGB,Einschleichdiebstahl,13,13,0,24546,0.5
2017,293,Wädenswil,,,311.0,StGB,Einbrüche insgesamt,66,41,25,24546,2.7
2017,231,Zell,,,311.0,StGB,Einbruchdiebstahl,7,2,5,5756,1.2
2017,231,Zell,,,311.0,StGB,Einschleichdiebstahl,6,6,0,5756,1
2017,231,Zell,,,311.0,StGB,Einbrüche insgesamt,13,8,5,5756,2.3
2017,161,Zollikon,,,311.0,StGB,Einbruchdiebstahl,40,17,23,12791,3.1
2017,161,Zollikon,,,311.0,StGB,Einschleichdiebstahl,19,18,1,12791,1.5
2017,161,Zollikon,,,311.0,StGB,Einbrüche insgesamt,59,35,24,12791,4.6
2017,160,Zumikon,,,311.0,StGB,Einbruchdiebstahl,16,11,5,5158,3.1
2017,160,Zumikon,,,311.0,StGB,Einschleichdiebstahl,5,5,0,5158,1
2017,160,Zumikon,,,311.0,StGB,Einbrüche insgesamt,21,16,5,5158,4.1
2017,261,Zürich,2610001,Kreis 1,311.0,StGB,Einbruchdiebstahl,112,65,47,5197,21.6
2017,261,Zürich,2610001,Kreis 1,311.0,StGB,Einschleichdiebstahl,69,66,3,5197,13.3
2017,261,Zürich,2610001,Kreis 1,311.0,StGB,Einbrüche insgesamt,181,131,50,5197,34.8
2017,261,Zürich,2610002,Kreis 2,311.0,StGB,Einbruchdiebstahl,195,105,90,31438,6.2
2017,261,Zürich,2610002,Kreis 2,311.0,StGB,Einschleichdiebstahl,30,24,6,31438,1
2017,261,Zürich,2610002,Kreis 2,311.0,StGB,Einbrüche insgesamt,225,129,96,31438,7.2
2017,261,Zürich,2610003,Kreis 3,311.0,StGB,Einbruchdiebstahl,304,189,115,48213,6.3
2017,261,Zürich,2610003,Kreis 3,311.0,StGB,Einschleichdiebstahl,48,46,2,48213,1
2017,261,Zürich,2610003,Kreis 3,311.0,StGB,Einbrüche insgesamt,352,235,117,48213,7.3
2017,261,Zürich,2610004,Kreis 4,311.0,StGB,Einbruchdiebstahl,331,226,105,27321,12.1
2017,261,Zürich,2610004,Kreis 4,311.0,StGB,Einschleichdiebstahl,90,86,4,27321,3.3
2017,261,Zürich,2610004,Kreis 4,311.0,StGB,Einbrüche insgesamt,421,312,109,27321,15.4
2017,261,Zürich,2610005,Kreis 5,311.0,StGB,Einbruchdiebstahl,110,64,46,14979,7.3
2017,261,Zürich,2610005,Kreis 5,311.0,StGB,Einschleichdiebstahl,51,47,4,14979,3.4
2017,261,Zürich,2610005,Kreis 5,311.0,StGB,Einbrüche insgesamt,161,111,50,14979,10.7
2017,261,Zürich,2610006,Kreis 6,311.0,StGB,Einbruchdiebstahl,165,107,58,31726,5.2
2017,261,Zürich,2610006,Kreis 6,311.0,StGB,Einschleichdiebstahl,59,56,3,31726,1.9
2017,261,Zürich,2610006,Kreis 6,311.0,StGB,Einbrüche insgesamt,224,163,61,31726,7.1
2017,261,Zürich,2610007,Kreis 7,311.0,StGB,Einbruchdiebstahl,188,114,74,36072,5.2
2017,261,Zürich,2610007,Kreis 7,311.0,StGB,Einschleichdiebstahl,37,35,2,36072,1
2017,261,Zürich,2610007,Kreis 7,311.0,StGB,Einbrüche insgesamt,225,149,76,36072,6.2
2017,261,Zürich,2610008,Kreis 8,311.0,StGB,Einbruchdiebstahl,103,66,37,15433,6.7
2017,261,Zürich,2610008,Kreis 8,311.0,StGB,Einschleichdiebstahl,23,23,0,15433,1.5
2017,261,Zürich,2610008,Kreis 8,311.0,StGB,Einbrüche insgesamt,126,89,37,15433,8.2
2017,261,Zürich,2610009,Kreis 9,311.0,StGB,Einbruchdiebstahl,470,224,246,51714,9.1
2017,261,Zürich,2610009,Kreis 9,311.0,StGB,Einschleichdiebstahl,67,62,5,51714,1.3
2017,261,Zürich,2610009,Kreis 9,311.0,StGB,Einbrüche insgesamt,537,286,251,51714,10.4
2017,261,Zürich,2610010,Kreis 10,311.0,StGB,Einbruchdiebstahl,188,105,83,37982,4.9
2017,261,Zürich,2610010,Kreis 10,311.0,StGB,Einschleichdiebstahl,46,42,4,37982,1.2
2017,261,Zürich,2610010,Kreis 10,311.0,StGB,Einbrüche insgesamt,234,147,87,37982,6.2
2017,261,Zürich,2610011,Kreis 11,311.0,StGB,Einbruchdiebstahl,398,241,157,69714,5.7
2017,261,Zürich,2610011,Kreis 11,311.0,StGB,Einschleichdiebstahl,66,62,4,69714,0.9
2017,261,Zürich,2610011,Kreis 11,311.0,StGB,Einbrüche insgesamt,464,303,161,69714,6.7
2017,261,Zürich,2610012,Kreis 12,311.0,StGB,Einbruchdiebstahl,105,65,40,30415,3.5
2017,261,Zürich,2610012,Kreis 12,311.0,StGB,Einschleichdiebstahl,28,27,1,30415,0.9
2017,261,Zürich,2610012,Kreis 12,311.0,StGB,Einbrüche insgesamt,133,92,41,30415,4.4
2017,261,Zürich,,unbekannt,311.0,StGB,Einbruchdiebstahl,1,1,0,2558,
2017,261,Zürich,,unbekannt,311.0,StGB,Einschleichdiebstahl,0,0,0,2558,
2017,261,Zürich,,unbekannt,311.0,StGB,Einbrüche insgesamt,1,1,0,2558,
2017,7601,unbekannt ZH,,,311.0,StGB,Einbruchdiebstahl,2,2,0,,
2017,7601,unbekannt ZH,,,311.0,StGB,Einschleichdiebstahl,1,1,0,,
2017,7601,unbekannt ZH,,,311.0,StGB,Einbrüche insgesamt,3,3,0,,
2018,131,Adliswil,,,311.0,StGB,Einbruchdiebstahl,31,17,14,18803,1.6
2018,131,Adliswil,,,311.0,StGB,Einschleichdiebstahl,29,28,1,18803,1.5
2018,131,Adliswil,,,311.0,StGB,Einbrüche insgesamt,60,45,15,18803,3.2
2018,241,Aesch,,,311.0,StGB,Einbruchdiebstahl,3,2,1,1348,2.2
2018,241,Aesch,,,311.0,StGB,Einschleichdiebstahl,1,1,0,1348,0.7
2018,241,Aesch,,,311.0,StGB,Einbrüche insgesamt,4,3,1,1348,3
2018,1,Aeugst,,,311.0,StGB,Einbruchdiebstahl,2,1,1,1941,1
2018,1,Aeugst,,,311.0,StGB,Einschleichdiebstahl,1,1,0,1941,0.5
2018,1,Aeugst,,,311.0,StGB,Einbrüche insgesamt,3,2,1,1941,1.5
2018,2,Affoltern,,,311.0,StGB,Einbruchdiebstahl,37,25,12,12146,3
2018,2,Affoltern,,,311.0,StGB,Einschleichdiebstahl,8,7,1,12146,0.7
2018,2,Affoltern,,,311.0,StGB,Einbrüche insgesamt,45,32,13,12146,3.7
2018,211,Altikon,,,311.0,StGB,Einbruchdiebstahl,2,1,1,676,3
2018,211,Altikon,,,311.0,StGB,Einschleichdiebstahl,1,1,0,676,1.5
2018,211,Altikon,,,311.0,StGB,Einbrüche insgesamt,3,2,1,676,4.4
2018,291,Andelfingen,,,311.0,StGB,Einbruchdiebstahl,14,11,3,3359,4.2
2018,291,Andelfingen,,,311.0,StGB,Einschleichdiebstahl,1,1,0,3359,0.3
2018,291,Andelfingen,,,311.0,StGB,Einbrüche insgesamt,15,12,3,3359,4.5
2018,51,Bachenbülach,,,311.0,StGB,Einbruchdiebstahl,12,9,3,4114,2.9
2018,51,Bachenbülach,,,311.0,StGB,Einschleichdiebstahl,4,4,0,4114,1
2018,51,Bachenbülach,,,311.0,StGB,Einbrüche insgesamt,16,13,3,4114,3.9
2018,81,Bachs,,,311.0,StGB,Einbruchdiebstahl,0,0,0,593,0
2018,81,Bachs,,,311.0,StGB,Einschleichdiebstahl,0,0,0,593,0
2018,81,Bachs,,,311.0,StGB,Einbrüche insgesamt,0,0,0,593,0
2018,52,Bassersdorf,,,311.0,StGB,Einbruchdiebstahl,26,18,8,11655,2.2
2018,52,Bassersdorf,,,311.0,StGB,Einschleichdiebstahl,6,6,0,11655,0.5
2018,52,Bassersdorf,,,311.0,StGB,Einbrüche insgesamt,32,24,8,11655,2.7
2018,297,Bauma,,,311.0,StGB,Einbruchdiebstahl,12,3,9,4939,2.4
2018,297,Bauma,,,311.0,StGB,Einschleichdiebstahl,2,2,0,4939,0.4
2018,297,Bauma,,,311.0,StGB,Einbrüche insgesamt,14,5,9,4939,2.8
2018,22,Benken,,,311.0,StGB,Einbruchdiebstahl,5,4,1,858,5.8
2018,22,Benken,,,311.0,StGB,Einschleichdiebstahl,0,0,0,858,0
2018,22,Benken,,,311.0,StGB,Einbrüche insgesamt,5,4,1,858,5.8
2018,23,Berg,,,311.0,StGB,Einbruchdiebstahl,1,1,0,564,1.8
2018,23,Berg,,,311.0,StGB,Einschleichdiebstahl,2,2,0,564,3.5
2018,23,Berg,,,311.0,StGB,Einbrüche insgesamt,3,3,0,564,5.3
2018,242,Birmensdorf,,,311.0,StGB,Einbruchdiebstahl,29,21,8,6414,4.5
2018,242,Birmensdorf,,,311.0,StGB,Einschleichdiebstahl,2,2,0,6414,0.3
2018,242,Birmensdorf,,,311.0,StGB,Einbrüche insgesamt,31,23,8,6414,4.8
2018,3,Bonstetten,,,311.0,StGB,Einbruchdiebstahl,8,3,5,5512,1.5
2018,3,Bonstetten,,,311.0,StGB,Einschleichdiebstahl,2,2,0,5512,0.4
2018,3,Bonstetten,,,311.0,StGB,Einbrüche insgesamt,10,5,5,5512,1.8
2018,82,Boppelsen,,,311.0,StGB,Einbruchdiebstahl,1,0,1,1373,0.7
2018,82,Boppelsen,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1373,0
2018,82,Boppelsen,,,311.0,StGB,Einbrüche insgesamt,1,0,1,1373,0.7
2018,213,Brütten,,,311.0,StGB,Einbruchdiebstahl,7,5,2,2022,3.5
2018,213,Brütten,,,311.0,StGB,Einschleichdiebstahl,0,0,0,2022,0
2018,213,Brütten,,,311.0,StGB,Einbrüche insgesamt,7,5,2,2022,3.5
2018,112,Bubikon,,,311.0,StGB,Einbruchdiebstahl,13,7,6,7200,1.8
2018,112,Bubikon,,,311.0,StGB,Einschleichdiebstahl,7,6,1,7200,1
2018,112,Bubikon,,,311.0,StGB,Einbrüche insgesamt,20,13,7,7200,2.8
2018,24,Buch,,,311.0,StGB,Einbruchdiebstahl,0,0,0,971,0
2018,24,Buch,,,311.0,StGB,Einschleichdiebstahl,1,1,0,971,1
2018,24,Buch,,,311.0,StGB,Einbrüche insgesamt,1,1,0,971,1
2018,83,Buchs,,,311.0,StGB,Einbruchdiebstahl,10,9,1,6315,1.6
2018,83,Buchs,,,311.0,StGB,Einschleichdiebstahl,4,4,0,6315,0.6
2018,83,Buchs,,,311.0,StGB,Einbrüche insgesamt,14,13,1,6315,2.2
